PowerCycleInterval: 5.00 
MeasureInterval: 1.50 
Number of tests: 3 
SetVoltage: 7.234 
CurrentLimit: 0.300 
1687898645.014	7.234	0.110
1687898646.705	7.234	0.111
1687898648.396	7.234	0.111
1687898651.593	7.234	0.111
1687898653.284	7.234	0.111
1687898654.975	7.234	0.111
1687898658.168	7.234	0.112
1687898659.858	7.234	0.112
1687898661.549	7.234	0.112
