PowerCycleInterval: 5.00 
MeasureInterval: 1.50 
Number of tests: 5 
SetVoltage: 4.000 
CurrentLimit: 0.300 
1687829841.900	4.000	0.060
1687829843.878	4.000	0.060
1687829847.175	4.000	0.060
1687829848.963	4.000	0.060
1687829852.261	4.000	0.060
1687829854.058	4.000	0.060
1687829857.360	4.000	0.060
1687829859.164	4.000	0.060
1687829862.484	4.000	0.060
1687829864.294	4.000	0.060
